Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
MATHEMATICS,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"Two (2) 'A' Level passes in Mathematics and any other science subject plus JAMB DE requirements.

NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics plus JAMB DE requirements.

ND with lower credit plus JAMB DE requirements.","Five (5) SSCE credit passes including English Language, Mathematics and Physics or Chemistry and any  two (2) other science subjects.",Mathematics and any two (2) of Physics or Chemistry and Economics or Geography.
MECHANICAL ENGINEERING,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"(i)        Two (2) 'A' Level passes from Chemistry, Physics and Mathematics.

(ii)       ND at least lower credit, NCE technical and HND in Mech. Engineering.","Five (5) SSCE credit passes to include Physics, Chemistry, Mathematics, English Language and any other Science subject.","Mathematics, Physics and Chemistry."
MEDICAL LABORATORY SCIENCE,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"Two (2) 'A' Level passes  to include Physics or Chemistry and Biology/Zoology plus JAMB DE requirement.

Medical Laboratory Technician plus JAMB DE requirement.

First Degree/HND in Biological Sciences from a recognized institution plus JAMB DE requirement.","Five (5) SSCE credit passes in English Language, Mathematics, Physics, Chemistry and Biology","Physics, Chemistry and Biology"
MICROBIOLOGY,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"Two (2) 'A' Level passes in Chemistry and any one (1) from Biology, Zoology or Botany plus JAMB DE requirements.

NCE with merit plus JAMB DE requirements.

ND with lower credit plus JAMB DE requirements.","Five (5) SSCE credit passes in English Language, Mathematics, Chemistry, Biology and Physics.","Biology, Chemistry and either Physics or Mathematics."
NURSING/NURSING SCIENCE,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"'A' Level passes in any two (2) of Biology/Zoology and Physics or Chemistry plus JAMB DE requirement.







RN or RM with evidence of Registration with the Nursing and Midwifery Council of Nigeria plus JAMB DE requirement.

﻿




First Degree in Biological Sciences from any recognized university.","Five (5) SSCE credit passes including English Language, Physics, Mathematics, Chemistry and Biology.","Chemistry, Biology and Physics."
OFFICE AND INFORMATION MANAGEMENT,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,[Not Available],[Not Available],[Not Available]
PHYSICS,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"Two (2) 'A' Level passes in Physics and Mathematics or Chemistry.

NCE with merit  plus JAMB DE requirement.

ND with lower credit  plus JAMB DE requirement.","Five (5) SSCE credit passes in English Language, Physics, Chemistry, Mathematics and any other Science subject.","Physics, Mathematics and Chemistry or Biology."
PHYSIOLOGY,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"Two (2) 'A' Level passes chosen from Chemistry/Physics and Biology/Zoology/Botany  plus JAMB DE requirement.

NCE merit  plus JAMB DE requirement.

ND with lower credit  plus JAMB DE requirement.","Five (5) SSCE credit passes in English Language, Mathematics, Physics, Chemistry and Biology.","Physics, Chemistry and Biology"
POLITICAL SCIENCE,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"Two (2) A' Level passes to include Government or History plus JAMB DE requirements.

NCE with at least merit plus JAMB DE requirements.

ND with at least lower credit plus JAMB DE requirements.","Five (5) SSCE credit passes to include English Language, Government/History/Civic Education and any other three (3) subjects from Arts/Social Sciences.",Government/History and two (2) other Social Sciences or Arts subjects.
PUBLIC ADMINISTRATION,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,Two (2)'A' Level passes including Government/History and any other Social Science subject.,"Five (5) SSCE credit passes including English Language, Mathematics, Government/History/Civic Education and two (2) other relevant subjects.",Government/History and any two other Social Science subjects.
PUBLIC HEALTH,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"'A' Level passes in any two (2) of Biology/Zoology/Botany and Physics/Chemistry/Mathematics

 plus JAMB DE requirement


NCE with merit  plus JAMB DE requirement.

ND with lower credit  plus JAMB DE requirement.







RN or its approved equivalent  plus JAMB DE requirement","Five (5) SSCE credit passes including English Language, Physics, Mathematics, Chemistry and Biology.","Chemistry, Biology and Physics."
RELIGIOUS STUDIES,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,"Two (2) ‘A’ Level subjects to include Religious Studies (CRS/IRS).

NCE with merit plus JAMB DE requirements.

ND with lower credit plus JAMB DE requirements.",Five (5) SSCE credit passes to include English Language and CRS/IRS.,CRS/IRS and any other two (2) subjects.
SOFTWARE ENGINEERING,"ADELEKE UNIVERSITY, EDE, OSUN STATE",AUE,[Not Available],[Not Available],[Not Available]
