Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
ADULT EDUCATION,"FEDERAL COLLEGE OF EDUCATION, KANO, AFFILIATED TO USMANU DANFODIYO UNIVERSITY",FCEKANO-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND ARABIC,"FEDERAL COLLEGE OF EDUCATION, KANO, AFFILIATED TO USMANU DANFODIYO UNIVERSITY",FCEKANO-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND GEOGRAPHY,"FEDERAL COLLEGE OF EDUCATION, KANO, AFFILIATED TO USMANU DANFODIYO UNIVERSITY",FCEKANO-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND HAUSA,"FEDERAL COLLEGE OF EDUCATION, KANO, AFFILIATED TO USMANU DANFODIYO UNIVERSITY",FCEKANO-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND HISTORY,"FEDERAL COLLEGE OF EDUCATION, KANO, AFFILIATED TO USMANU DANFODIYO UNIVERSITY",FCEKANO-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND MATHEMATICS,"FEDERAL COLLEGE OF EDUCATION, KANO, AFFILIATED TO USMANU DANFODIYO UNIVERSITY",FCEKANO-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND PHYSICS,"FEDERAL COLLEGE OF EDUCATION, KANO, AFFILIATED TO USMANU DANFODIYO UNIVERSITY",FCEKANO-DEG,[Not Available],[Not Available],[Not Available]
PRIMARY EDUCATION STUDIES,"FEDERAL COLLEGE OF EDUCATION, KANO, AFFILIATED TO USMANU DANFODIYO UNIVERSITY",FCEKANO-DEG,[Not Available],[Not Available],[Not Available]
