Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
ACCOUNTING,"ADAMAWA STATE POLYTECHNIC, YOLA (AFFILIATED TO UNIVERSITY OF MAIDUGURI)",ASPOL-DEG,"Two (2) ‘A’ Level passes chosen from Economics, Accounting, Business Management, Government and Geography.","Five (5) SSC credit passes including English Language, Mathematics, Economics and any other two (2) other subjects.

For NBC holders, the other two (2) relevant subjects could be from any of Principles of Accounts, Commerce, Office Practice and Secretarial Duties.","Mathematics, Economics plus any Social Science subject."
BANKING & FINANCE,"ADAMAWA STATE POLYTECHNIC, YOLA (AFFILIATED TO UNIVERSITY OF MAIDUGURI)",ASPOL-DEG,"Two (2) 'A' Level passes chosen from Accounting, Economics, Management, Mathematics, Geography and Statistics.","Five (5) SSC credit passes to include: English Language, Mathematics and any other subjects. For NBC, the other two (2) relevant subjects could be from any of the following; Accounting, Principles of Accounts, Commerce, Office Practice and Economics.","Mathematics, Economics, plus any one (1) of Government and Geography."
BUSINESS EDUCATION,"ADAMAWA STATE POLYTECHNIC, YOLA (AFFILIATED TO UNIVERSITY OF MAIDUGURI)",ASPOL-DEG,"(i)    Two (2) 'A' Level passes or NCE merit in two (2) relevant subjects.

(ii)           NCE merit in Business Education Double Major.","Five (5) TC II merit, 'O' Level or NTC/NBC credit passes including English Language, Mathematics, Economics and two (2) other subjects in the Social Sciences or Arts. For NBC, the other subjects could be from any of the following: Commerce, Office Practice, Principles of Accounts, Secretarial Duties, Typewriting and Shorthand.","Mathematics, Economics plus one (1) of Literature in English, History, Government, Geography, Chemistry and Physics."
ECONOMICS,"ADAMAWA STATE POLYTECHNIC, YOLA (AFFILIATED TO UNIVERSITY OF MAIDUGURI)",ASPOL-DEG,"Two (2) 'A' Level passes in Economics and any one of Mathematics, Statistics, Geography, Physics, Chemistry, Agricultural Science, Accounting, Business Management, History and Government.","Five (5) SSC credit passes in English Language, Mathematics, Economics and any two (2) of Arts or Social Science subjects.","Economics, Mathematics and any of Government, History, Geography, Literature in English, French and Christian Religious Studies /Islamic Studies."
ENGLISH LANGUAGE & LITERATURE,"ADAMAWA STATE POLYTECHNIC, YOLA (AFFILIATED TO UNIVERSITY OF MAIDUGURI)",ASPOL-DEG,Two (2) ‘A’ Level passes to include Literature in English and one other Arts subject.,"Five (5) SSC credit passes to include Literature in English, English Language and three other Arts or Social Science subjects.","Literature in English, one other Arts subject and another Arts or Social Science subject."
MASS COMMUNICATION,"ADAMAWA STATE POLYTECHNIC, YOLA (AFFILIATED TO UNIVERSITY OF MAIDUGURI)",ASPOL-DEG,Two (2) 'A' Level passes in Arts or Social Science subjects.,Five (5) SSC credit passes in English Language and four (4) other subjects in Arts or Social Sciences.,Any three (3) from Arts or Social Science subjects.
PUBLIC ADMINISTRATION,"ADAMAWA STATE POLYTECHNIC, YOLA (AFFILIATED TO UNIVERSITY OF MAIDUGURI)",ASPOL-DEG,Two (2) 'A' Level passes including Economics.,"Five (5) SSC credit passes including English Language, Mathematics, Economics and two (2) other relevant subjects.","Mathematics, Economics and any other Social Science subject"
