Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
EDUCATION ACCOUNTING,"DIAMOND COLLEGE OF EDUCATION, ABA, AFFILIATED TO ENUGU STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",DIAMOND-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND BIOLOGY,"DIAMOND COLLEGE OF EDUCATION, ABA, AFFILIATED TO ENUGU STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",DIAMOND-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND CHEMISTRY,"DIAMOND COLLEGE OF EDUCATION, ABA, AFFILIATED TO ENUGU STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",DIAMOND-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND COMPUTER SCIENCE,"DIAMOND COLLEGE OF EDUCATION, ABA, AFFILIATED TO ENUGU STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",DIAMOND-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND ECONOMICS,"DIAMOND COLLEGE OF EDUCATION, ABA, AFFILIATED TO ENUGU STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",DIAMOND-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND MATHEMATICS,"DIAMOND COLLEGE OF EDUCATION, ABA, AFFILIATED TO ENUGU STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",DIAMOND-DEG,[Not Available],[Not Available],[Not Available]
EDUCATION AND PHYSICS,"DIAMOND COLLEGE OF EDUCATION, ABA, AFFILIATED TO ENUGU STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",DIAMOND-DEG,[Not Available],[Not Available],[Not Available]
EDUCATIONAL MANAGEMENT,"DIAMOND COLLEGE OF EDUCATION, ABA, AFFILIATED TO ENUGU STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",DIAMOND-DEG,[Not Available],[Not Available],[Not Available]
